record_id,risk_score,event_count,total_usage,flagged_status,user_bin_score,days_since_activity,account_type,months_since_update,membership_flag,loyalty_tier,satisfaction_score,reported_fraud_flag,account_balance,num_transactions,high_risk_flag,account_age_years,stability_rank,rule_alert_flag,violation_count,device_consistency_flag,education_level,gender_flag,employment_status,recent_alerts,weeks_since_account_open
247846,25,0,40,0,999,6,1,7,1,1,9,0,1620,107,2,1,2,0,0,2,1,1,2,0,52
247847,55,0,4,0,999,8,1,2,1,1,9,0,700,131,2,5,2,0,0,1,1,2,2,0,30
247848,14,0,1,0,999,2,3,5,1,1,9,0,0,995,1,6,2,0,0,1,1,1,2,0,0
247849,18,0,4,0,999,2,3,3,1,1,9,1,0,995,1,1,2,0,0,1,1,2,1,0,0
247850,26,0,38,0,999,6,1,2,1,1,9,0,800,103,2,1,3,0,2,2,1,1,2,2,52
247851,44,0,29,0,999,2,1,1,1,1,9,0,0,121,2,4,1,0,0,2,1,2,1,0,52
247852,55,0,48,0,999,2,3,6,2,1,9,0,0,995,1,1,1,0,0,1,1,2,1,0,0
247853,66,0,4,0,999,1,1,5,2,1,9,0,0,1,2,1,1,0,0,1,3,1,1,0,50
247854,3,0,4,0,999,0,3,4,2,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
247855,7,0,4,0,999,1,3,2,1,1,9,0,999998,995,0,6,1,0,0,1,1,2,1,0,0
247856,16,0,4,0,999,2,3,5,1,1,9,0,0,995,1,6,2,0,0,2,1,2,2,0,0
247857,25,0,51,0,999,6,1,1,1,2,9,0,1516,91,2,6,2,0,0,2,1,1,2,0,52
247858,6,0,6,0,999,1,3,4,1,1,9,1,999998,995,0,6,2,0,0,2,1,1,2,0,0
247859,66,0,19,0,999,1,3,1,1,1,9,0,0,995,1,5,2,0,0,2,1,1,1,0,0
247860,49,0,48,0,999,8,1,2,1,1,9,0,0,124,2,1,3,0,0,1,1,1,1,0,0
247861,22,0,5,0,999,6,1,3,1,1,9,0,850,95,2,6,3,0,0,2,1,2,1,0,52
247862,45,0,8,0,999,2,1,4,1,1,9,0,200,11,2,1,2,0,1,1,1,1,1,1,10
247863,2,0,4,0,999,0,3,10,2,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
247864,2,0,4,0,999,0,3,6,1,1,9,1,999998,995,0,6,9,0,0,1,1,1,2,0,0
247865,37,0,40,0,999,4,1,2,1,1,9,0,598,90,2,1,3,0,1,2,1,1,2,9,52
247866,6,0,4,0,999,0,3,6,1,1,9,0,999998,995,0,6,2,0,0,1,3,2,1,0,0
247867,13,0,4,0,999,2,3,4,1,1,9,0,999998,995,0,6,1,0,0,1,1,1,2,0,0
247868,52,0,48,0,999,0,3,5,2,1,9,0,0,995,1,1,2,0,0,2,1,1,1,0,0
247869,32,0,4,0,999,2,1,5,2,1,9,0,0,21,2,1,2,0,0,1,3,2,1,0,40
247870,13,0,4,0,999,1,3,4,1,1,9,1,999998,995,0,6,2,0,0,2,1,2,1,0,0
247871,2,0,5,0,999,0,3,6,1,1,9,0,0,995,0,6,9,0,0,1,1,2,1,0,0
247872,37,0,36,0,999,10,1,4,1,1,9,0,3000,126,2,1,2,0,0,2,1,1,2,0,52
247873,38,0,4,0,999,1,2,2,1,1,9,1,144,998,2,1,2,0,0,2,1,1,1,0,12
247874,10,0,48,0,999,2,3,4,1,1,9,0,999998,995,0,6,1,0,0,1,1,1,1,0,0
247875,45,0,18,0,999,2,1,3,1,1,9,0,2950,131,2,1,1,0,0,1,1,1,1,0,52
247876,46,0,200,3,999,1,1,1,1,1,9,1,564,11,2,6,2,0,0,1,1,1,1,0,48
247877,51,0,55,0,999,2,3,3,1,1,9,0,0,995,1,1,3,0,0,1,1,2,1,0,0
247878,38,0,22,0,999,2,1,4,1,1,9,0,1300,87,2,1,3,0,0,2,1,1,1,0,52
247879,40,0,4,0,999,4,1,2,1,1,9,0,936,17,2,5,2,0,0,2,1,1,2,0,52
247880,45,0,6,0,999,2,1,2,1,1,9,0,1721,5,2,1,2,0,0,2,1,1,1,0,52
247881,43,0,26,0,999,5,1,3,1,1,9,0,1925,16,2,1,1,0,0,2,1,1,1,0,52
247882,15,0,29,0,999,3,3,7,1,1,9,0,0,995,1,6,3,0,0,1,1,1,1,0,0
247883,16,0,6,0,999,3,3,4,1,1,9,0,0,995,1,6,9,0,1,1,1,1,2,0,0
247884,29,0,1,0,999,10,1,2,1,1,9,0,2463,130,2,1,3,0,0,2,1,1,1,0,49
247885,52,0,6,0,999,2,1,1,1,1,9,0,0,121,2,4,2,0,0,2,1,2,1,0,52
247886,5,0,6,0,999,0,3,7,1,1,9,1,999998,995,0,6,3,0,0,2,1,2,2,0,0
247887,36,0,8,0,999,2,1,3,1,1,9,0,1437,11,2,1,2,0,0,2,1,1,1,0,19
247888,19,0,4,0,999,8,3,5,1,1,9,0,0,995,1,6,1,0,0,1,2,2,2,0,0
247889,12,0,48,0,999,1,3,5,2,1,9,0,999998,995,0,6,3,0,0,2,1,2,1,0,0
247890,45,0,40,0,999,2,1,3,1,1,9,0,540,102,2,1,2,0,0,1,1,2,1,0,52
247891,23,0,47,0,999,2,1,1,1,1,9,0,208,118,2,4,2,0,0,1,1,2,2,0,26
247892,40,0,31,0,999,6,3,3,1,1,9,0,0,119,1,1,2,0,0,1,1,2,2,0,0
247893,16,0,4,0,999,2,3,10,2,1,9,0,0,995,1,6,2,0,0,1,3,1,1,0,0
247894,52,0,4,0,999,1,3,4,1,1,9,1,0,995,1,2,2,0,0,2,1,2,2,0,0
247895,16,0,4,0,999,2,3,4,1,1,9,1,0,995,1,6,1,0,0,1,1,1,2,0,0
247896,8,0,2,0,999,1,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,2,0,0
247897,66,0,4,0,999,0,1,5,2,1,9,0,0,1,2,5,2,0,0,1,3,2,1,0,52
247898,26,0,34,0,999,6,1,1,1,1,9,0,1800,104,2,2,3,0,0,1,1,1,2,0,52
247899,12,0,500,3,999,1,3,2,1,1,9,0,0,995,0,6,4,0,0,1,4,1,2,0,0
247900,60,0,200,3,999,1,1,9,2,1,9,1,999998,1,2,1,1,0,0,1,1,1,1,0,52
247901,63,0,4,0,999,0,1,7,2,1,9,0,0,1,2,5,1,0,0,1,3,1,1,0,28
247902,32,0,22,0,302,2,1,2,1,1,9,0,396,11,2,1,2,0,0,2,2,1,2,0,36
247903,11,0,4,0,999,1,3,4,1,1,9,0,999998,995,0,6,2,0,0,1,1,2,1,0,0
247904,20,0,8,0,999,6,3,2,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
247905,33,0,48,0,999,2,1,6,1,1,9,0,650,1,2,1,3,0,0,2,1,1,1,0,26
247906,54,0,48,0,999,2,1,1,1,1,9,0,780,118,2,5,2,0,0,1,2,2,1,0,52
247907,51,0,6,0,999,2,1,5,1,1,9,0,1500,95,2,1,2,0,0,1,1,1,1,0,52
247908,38,0,6,0,999,2,1,1,1,1,9,0,0,91,2,6,2,0,0,2,4,1,1,0,52
247909,5,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
247910,10,0,49,0,999,1,3,13,2,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
247911,46,0,34,0,999,1,1,1,1,1,9,0,0,106,2,5,9,0,0,2,1,1,2,0,3
247912,47,0,40,0,999,99,1,5,1,1,9,0,1000,90,2,1,2,0,0,2,1,1,2,0,52
247913,44,0,29,0,999,4,3,6,1,1,9,0,0,995,1,1,1,0,0,2,1,2,1,0,0
247914,6,0,4,0,999,0,3,6,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,2,0,0
247915,18,0,4,0,999,2,3,11,1,1,9,1,260,62,1,6,1,0,0,1,1,1,1,0,52
247916,51,0,29,0,999,6,3,1,1,1,4,0,0,995,1,4,3,0,0,2,1,1,1,0,0
247917,8,0,4,0,999,1,3,2,1,1,9,1,999998,995,0,6,2,0,0,1,1,2,1,0,0
247918,22,0,4,0,36,2,1,3,1,1,9,1,90,11,2,6,2,0,0,2,1,1,2,0,24
247919,1,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,1,1,2,1,0,0
247920,23,0,4,0,999,1,3,2,1,1,9,0,0,995,1,6,1,0,1,1,3,2,1,0,0
247921,23,0,4,0,999,2,3,4,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
247922,20,0,4,0,999,1,1,6,1,1,9,1,120,125,2,6,9,0,0,1,1,2,1,0,24
247923,22,0,4,0,999,3,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
247924,24,0,40,0,999,2,1,6,2,1,9,0,450,1,2,1,3,0,0,2,1,1,1,0,45
247925,26,0,40,0,999,6,1,3,1,1,9,0,1175,104,2,1,2,0,0,2,1,1,1,0,52
247926,36,0,29,0,999,6,1,4,1,1,9,0,0,119,2,1,2,0,0,2,1,2,1,0,0
247927,52,0,8,0,999,6,1,3,1,1,9,0,920,124,2,1,1,0,0,2,1,1,1,0,44
247928,23,0,4,0,999,0,1,1,2,1,9,0,0,1,2,5,2,0,0,1,3,2,1,0,15
247929,15,0,200,2,999,2,3,2,1,1,8,1,999998,995,1,6,4,0,0,2,1,1,2,0,0
247930,50,0,200,2,999,2,1,2,1,1,9,1,0,121,2,5,1,0,0,2,1,2,2,0,26
247931,18,0,48,0,12,5,1,8,2,1,9,0,0,998,2,6,3,0,0,2,1,2,1,0,0
247932,44,0,5,0,999,2,1,7,2,1,9,0,770,64,2,1,3,0,0,2,1,1,1,0,46
247933,56,0,411,2,999,6,1,1,1,1,9,0,900,118,2,6,3,0,0,2,1,2,2,0,50
247934,6,0,4,0,999,0,3,4,1,1,9,1,999998,995,0,6,1,0,0,1,1,2,1,0,0
247935,30,0,200,3,999,2,1,5,1,1,9,1,450,79,2,1,2,0,0,2,1,1,2,0,40
247936,0,0,4,0,999,99,3,5,2,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
247937,74,0,48,0,999,2,3,2,2,1,9,0,0,1,1,1,1,0,0,1,1,1,1,0,52
247938,28,0,48,0,999,11,1,4,1,1,9,0,300,104,2,1,2,0,0,1,1,1,2,0,24
247939,64,0,6,0,999,1,1,3,1,1,9,0,450,1,2,4,2,0,0,2,1,1,2,0,40
247940,49,0,200,3,999,2,3,4,1,1,9,1,0,995,1,5,1,12,5,1,1,2,2,0,0
247941,17,0,6,0,999,5,3,4,1,1,9,0,0,995,1,6,3,0,0,2,1,1,2,0,0
247942,44,0,18,0,999,2,3,6,1,1,9,0,0,995,1,1,2,0,0,2,1,1,1,0,0
247943,36,0,4,0,999,3,3,4,2,1,9,1,0,995,1,1,1,0,0,1,1,2,1,0,0
247944,11,0,4,0,999,0,3,7,2,1,9,0,999998,995,0,6,2,0,0,1,3,2,1,0,0
247945,14,0,4,0,999,2,3,5,2,1,9,0,0,995,1,6,1,0,0,1,3,1,1,0,0
247946,38,0,200,3,999,99,3,13,1,1,9,1,0,995,1,1,2,0,0,1,1,2,2,0,0
247947,3,0,4,0,999,0,3,9,2,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
247948,1,0,4,0,999,99,3,6,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
247949,30,0,48,0,999,6,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
247950,9,0,4,0,999,1,3,9,1,1,9,1,999998,995,0,6,2,0,0,2,1,2,2,0,0
247951,50,0,29,0,999,6,3,8,2,1,9,0,0,998,1,2,3,0,0,1,1,2,1,0,0
247952,50,0,48,0,999,6,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
247953,34,0,200,1,999,10,1,2,1,1,9,1,1800,124,2,1,2,0,0,1,1,1,1,0,39
247954,18,0,40,0,10,2,2,5,1,1,9,0,0,1,2,6,2,0,0,1,1,1,1,0,0
247955,60,0,56,0,999,3,1,2,1,1,9,0,1300,125,2,1,1,0,0,1,1,1,2,0,52
247956,28,0,200,4,999,2,1,2,1,1,9,1,775,49,2,1,2,0,0,2,1,1,2,0,43
247957,24,0,4,0,999,7,1,3,1,1,9,0,1500,79,2,1,2,0,0,2,1,1,2,0,46
247958,5,0,4,0,999,0,3,7,2,1,9,0,999998,995,0,6,2,0,0,1,1,2,1,0,0
247959,31,0,4,0,999,0,1,9,1,1,9,0,0,1,2,1,1,0,0,1,3,1,1,0,40
247960,26,0,6,0,999,5,1,3,1,1,9,0,0,102,2,1,2,0,0,1,1,2,2,0,52
247961,13,0,4,0,999,0,3,6,2,1,9,0,999998,995,0,6,2,0,0,1,3,2,1,0,0
247962,55,0,48,0,999,99,3,8,1,1,9,1,0,42,1,1,2,0,0,2,1,1,2,0,0
247963,4,0,48,0,999,0,3,3,2,1,9,0,999998,995,0,6,9,0,0,2,1,2,1,0,0
247964,62,0,39,0,999,7,2,2,1,4,9,0,0,995,2,1,1,0,0,0,1,2,2,0,0
247965,45,17,8,0,999,3,3,2,1,1,9,0,0,995,1,1,2,0,1,2,2,2,2,0,0
247966,35,0,48,0,999,2,3,4,1,1,9,0,0,995,1,1,3,0,0,1,1,2,1,0,0
247967,5,0,4,0,999,0,3,11,2,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
247968,31,19,6,0,999,2,3,5,1,1,9,0,0,995,1,1,3,0,1,1,1,2,1,0,0
247969,21,0,40,0,999,6,1,5,2,1,9,0,1000,11,2,1,2,0,0,2,1,1,1,0,34
247970,8,0,4,0,999,1,3,8,1,1,9,0,999998,995,0,6,2,0,0,1,1,1,2,0,0
247971,10,0,4,0,999,1,3,2,1,1,9,0,999998,995,0,6,2,0,0,1,1,1,2,0,0
247972,28,0,27,0,999,10,1,3,1,1,9,0,1098,124,2,1,2,0,0,2,1,1,1,0,52
247973,49,0,48,0,999,1,3,1,1,1,9,0,0,995,1,5,1,0,0,1,1,2,1,0,0
247974,30,0,31,0,999,6,1,2,1,1,9,0,25,93,2,1,3,0,0,2,1,2,1,0,5
247975,10,0,29,0,999,1,3,4,1,1,9,0,999998,995,0,6,2,0,0,1,1,1,1,0,0
247976,12,0,4,0,999,2,3,4,1,1,9,0,0,995,0,6,2,0,0,1,1,1,2,0,0
247977,67,0,457,2,999,2,3,8,1,1,9,0,0,995,1,5,1,0,0,1,1,1,1,0,0
247978,25,0,4,0,72,1,1,4,1,1,9,1,126,1,2,1,2,0,0,2,1,1,2,0,14
247979,44,0,4,0,999,1,3,1,1,3,4,0,0,118,1,5,2,0,0,0,1,2,2,0,0
247980,22,0,200,3,999,2,1,10,1,1,9,1,312,5,2,1,2,0,0,1,1,1,1,0,25
247981,20,0,4,0,999,5,3,4,1,1,9,0,790,995,1,6,1,0,0,1,1,1,1,0,24
247982,63,0,48,0,999,1,1,2,1,1,9,0,0,995,2,1,9,0,0,1,1,1,2,0,0
247983,30,0,34,0,999,99,3,1,1,3,3,0,999998,995,1,6,1,0,1,0,1,2,1,0,0
247984,14,0,4,0,999,1,3,5,1,1,9,1,0,995,1,6,2,0,0,1,1,2,2,0,0
247985,17,0,4,0,999,4,3,2,1,6,9,0,260,125,1,2,1,0,0,0,1,2,2,0,52
247986,10,0,4,0,999,0,3,6,2,1,9,0,999998,995,0,6,1,0,0,1,3,2,1,0,0
247987,53,0,20,0,999,2,3,4,1,1,9,0,0,995,1,1,2,0,0,1,1,1,2,0,0
247988,55,0,20,0,999,3,3,2,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
247989,10,0,4,0,999,1,3,4,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
247990,35,0,410,4,999,5,3,7,1,1,9,0,0,119,1,1,3,0,0,1,1,2,1,0,0
247991,58,0,26,0,999,11,1,3,1,1,9,0,2200,124,2,6,2,0,0,2,1,2,2,0,38
247992,55,0,17,0,999,10,1,2,1,1,9,0,1600,5,2,1,2,0,0,1,1,1,1,0,52
247993,8,0,8,0,999,1,3,7,1,1,9,0,999998,995,0,6,2,0,0,1,1,2,1,0,0
247994,19,0,48,0,999,2,3,4,1,1,9,0,0,995,1,1,3,0,0,2,1,2,2,0,0
247995,55,0,5,0,999,2,3,1,1,1,9,0,0,995,1,5,1,0,0,1,1,2,1,0,0
247996,29,0,4,0,999,6,3,7,1,1,9,0,0,995,1,2,3,0,0,1,1,2,1,0,0
247997,13,0,4,0,999,2,3,9,1,1,9,0,999998,995,0,6,1,0,0,2,1,2,1,0,0
247998,24,0,4,0,999,8,1,2,1,1,9,0,1500,131,2,6,2,0,0,1,1,2,2,0,52
247999,51,0,48,0,999,6,1,3,1,1,9,0,1800,5,2,1,1,0,0,1,1,1,1,0,36
248000,29,0,26,0,999,6,1,4,1,1,9,0,0,998,2,1,2,0,0,2,1,1,2,0,52
248001,54,0,4,0,999,0,1,3,1,1,9,0,135,11,2,1,1,0,0,1,3,1,1,0,13
248002,22,0,36,0,999,10,3,2,1,1,0,0,0,995,1,1,2,0,0,2,1,2,1,0,0
248003,1,0,4,0,999,0,3,8,2,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
248004,57,0,29,0,999,5,1,7,1,1,9,0,4149,75,2,1,1,0,2,1,1,1,2,9,52
248005,81,0,49,0,999,2,3,6,1,1,9,0,0,995,1,5,2,0,0,1,1,2,2,0,0
248006,24,0,200,2,999,9,1,3,1,1,9,1,999998,101,2,1,1,0,0,1,1,1,2,0,48
248007,11,0,4,0,999,2,3,8,2,1,9,0,999998,995,0,6,1,0,0,1,1,2,1,0,0
248008,14,0,4,0,999,2,3,4,1,1,9,0,0,995,1,6,2,0,0,2,1,2,1,0,0
248009,26,0,4,0,999,0,1,3,2,1,9,0,0,1,2,1,2,0,0,1,3,1,1,0,25
248010,40,21,41,0,999,6,3,4,1,1,9,0,999998,995,1,1,2,0,2,1,1,2,2,0,0
248011,57,0,17,0,999,1,1,2,1,1,9,0,0,118,2,1,3,0,0,1,1,2,1,0,26
248012,40,0,4,0,999,2,1,6,1,1,9,0,0,995,2,1,1,0,0,1,1,1,1,0,50
248013,48,0,51,0,999,6,1,3,1,1,9,0,1728,131,2,4,1,0,0,1,1,2,2,0,52
248014,59,0,47,0,999,2,3,2,1,1,9,0,0,995,1,1,3,0,0,2,1,2,2,0,0
248015,55,0,21,0,999,2,3,4,1,1,9,0,999998,995,1,1,2,0,0,1,1,2,1,0,0
248016,52,0,200,3,999,0,1,12,1,1,9,1,500,118,2,1,2,0,0,1,1,2,2,0,52
248017,0,0,4,0,999,0,3,5,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
248018,38,0,37,0,999,6,1,3,1,1,9,0,1800,11,2,1,9,0,1,1,1,1,2,9,48
248019,16,0,4,0,999,3,3,6,1,1,9,1,0,995,1,6,2,0,0,1,1,2,1,0,0
248020,35,0,200,3,999,1,3,8,1,1,9,1,0,995,1,1,1,0,0,1,1,2,2,0,0
248021,15,0,56,0,999,3,3,2,1,1,9,0,0,995,1,6,2,0,0,2,1,2,1,0,0
248022,46,0,1,0,999,8,3,3,1,1,9,0,0,995,1,1,2,0,0,2,1,2,2,0,0
248023,39,0,40,0,999,2,3,12,2,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
248024,5,0,4,0,999,0,3,10,1,1,9,1,999998,995,0,6,1,0,0,1,1,2,2,0,0
248025,9,0,40,0,999,1,3,5,2,1,9,0,0,995,0,6,3,0,1,2,1,2,1,0,0
248026,55,0,24,0,999,2,1,5,1,1,6,0,504,129,2,1,2,0,0,2,2,1,1,0,52
248027,7,0,4,0,999,1,3,9,1,1,9,1,0,995,0,6,1,0,0,2,1,1,2,0,0
248028,37,0,200,3,999,0,3,8,2,1,9,1,0,995,1,5,2,0,0,2,1,2,1,0,0
248029,1,0,40,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
248030,57,0,18,0,999,8,3,1,1,1,9,0,0,995,1,2,3,0,0,1,1,2,2,0,0
248031,6,0,4,0,999,0,3,5,1,1,9,0,0,995,0,6,2,0,0,2,1,2,1,0,0
248032,5,0,4,0,999,1,3,8,1,1,9,1,999998,995,0,6,2,0,0,1,1,2,1,0,0
248033,28,0,4,0,999,2,3,8,1,1,9,1,0,995,1,1,1,0,0,2,1,2,1,0,0
248034,1,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
248035,50,0,200,3,999,2,1,9,1,1,9,1,1975,75,2,1,1,0,0,1,1,1,1,0,52
248036,32,0,40,0,8,1,2,5,1,1,9,0,250,1,2,1,3,0,0,2,1,1,1,0,12
248037,51,0,18,0,999,2,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
248038,8,0,6,0,999,1,3,4,1,1,9,1,999998,995,0,6,1,0,0,1,1,1,1,0,0
248039,25,0,436,2,999,11,1,1,1,1,9,0,1200,124,2,6,2,0,0,2,1,2,2,0,38
248040,10,0,40,0,999,1,3,4,2,1,9,0,999998,995,0,6,3,0,0,2,1,1,1,0,0
248041,45,0,5,0,999,2,3,6,1,1,9,0,0,995,1,1,9,0,0,2,1,2,2,0,0
248042,18,0,35,0,999,3,3,2,1,1,9,0,600,121,1,1,3,0,0,2,1,2,1,0,40
248043,22,0,5,0,999,6,1,3,1,1,9,0,1100,11,2,6,3,0,0,1,1,1,1,0,49
248044,2,0,4,0,999,0,3,8,2,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
248045,44,0,48,0,12,3,1,3,1,1,9,0,630,11,2,1,2,0,0,2,2,1,1,0,28
248046,31,0,47,0,999,3,1,1,1,4,9,0,1200,91,2,2,9,0,0,0,1,1,2,0,52
248047,32,0,18,0,999,6,1,2,1,1,9,0,1100,100,2,1,2,0,0,1,1,1,1,0,52
248048,25,0,200,3,23,1,2,4,1,1,9,1,400,1,2,6,2,0,0,2,1,1,1,0,34
248049,21,0,35,0,999,2,3,3,1,1,9,1,0,995,1,1,2,0,0,1,1,2,1,0,0
248050,35,0,19,0,999,7,1,5,1,1,9,0,140,93,2,1,2,0,0,2,1,2,2,0,10
248051,12,0,8,0,999,1,3,3,1,1,9,1,999998,995,0,6,3,0,4,2,1,2,2,0,0
248052,6,0,31,0,999,0,3,5,1,1,9,0,999998,995,0,6,3,0,0,1,1,1,1,0,0
248053,60,0,4,0,999,2,1,8,2,1,9,0,0,1,2,5,1,0,0,1,3,1,1,0,52
248054,77,0,200,3,999,0,3,6,1,1,9,1,0,995,1,5,2,0,0,1,1,1,1,0,0
248055,31,0,39,0,999,6,1,1,1,1,9,0,1800,125,2,2,2,0,0,1,1,1,1,0,52
248056,45,0,17,0,999,7,1,2,1,1,9,0,1716,5,2,2,3,0,0,2,1,1,2,0,52
248057,6,0,40,0,999,0,3,5,2,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
248058,2,0,4,0,999,0,3,3,1,1,9,1,999998,995,0,6,9,0,0,2,1,1,2,0,0
248059,56,0,200,3,999,2,1,5,1,1,9,1,720,75,2,1,2,0,0,2,1,1,2,0,52
248060,62,0,35,0,999,1,1,5,1,1,9,1,4210,11,2,1,9,0,0,1,1,1,1,0,44
248061,15,0,4,0,999,3,3,5,1,1,9,1,0,995,1,6,1,0,0,1,1,2,2,0,0
248062,28,0,31,0,999,10,1,1,1,1,9,0,1400,130,2,6,2,0,0,2,1,1,1,0,52
248063,30,0,29,0,999,4,3,2,1,1,9,0,0,995,1,1,2,0,0,2,1,2,2,0,0
248064,22,0,4,0,999,4,1,2,1,1,9,0,450,40,2,1,2,0,0,2,1,1,1,0,30
248065,74,0,55,0,999,9,3,2,1,1,9,0,0,995,1,1,1,0,0,1,1,1,1,0,0
248066,12,0,4,0,999,1,3,9,1,1,9,1,999998,995,0,6,3,0,0,2,1,2,2,0,0
248067,42,0,42,0,999,6,1,3,1,1,9,0,0,5,2,1,9,0,0,1,1,1,1,0,52
248068,36,0,4,0,999,0,3,8,2,1,9,0,0,995,1,1,1,0,0,1,3,2,1,0,0
248069,14,0,48,0,999,2,3,7,2,1,9,0,0,995,1,6,9,0,0,2,1,2,1,0,0
248070,0,0,6,0,999,0,3,6,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
248071,24,0,4,0,999,6,1,6,1,1,9,1,477,5,2,6,2,0,0,1,1,1,1,0,24
248072,3,0,17,0,999,0,3,6,1,1,9,0,999998,995,0,6,1,0,0,1,1,1,1,0,0
248073,25,0,4,0,13,7,1,3,1,1,9,0,186,998,2,6,2,0,0,1,1,1,2,0,40
248074,29,0,40,0,999,2,1,1,1,4,9,0,540,125,2,6,1,0,0,0,1,1,1,0,49
248075,25,0,5,0,999,2,1,8,2,1,0,0,300,1,2,1,2,0,0,1,1,1,1,0,26
248076,25,0,40,0,999,2,3,4,1,1,9,0,300,1,1,1,3,0,0,2,1,1,1,0,32
248077,2,0,4,0,999,1,3,5,2,1,9,0,999998,995,0,6,9,0,0,1,1,2,1,0,0
248078,55,0,27,0,999,2,3,1,1,1,9,0,0,995,1,5,1,0,0,1,1,2,2,0,0
248079,24,0,5,0,999,6,3,3,1,1,9,0,0,995,1,1,3,0,0,2,1,2,2,0,0
248080,38,0,40,0,999,7,1,4,1,1,9,0,1500,128,2,1,2,0,0,1,1,1,1,0,52
248081,37,0,4,0,7,2,1,11,2,1,9,1,120,11,2,1,1,0,0,1,3,1,1,0,12
248082,58,24,18,0,999,2,3,1,1,4,9,0,0,995,1,5,3,0,4,0,1,2,2,0,0
248083,4,0,4,0,999,0,3,7,1,1,2,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
248084,47,0,48,0,999,2,1,4,1,1,9,0,2100,75,2,2,1,0,0,1,1,1,2,0,52
248085,12,0,4,0,999,2,3,5,1,1,9,0,999998,995,0,6,1,0,0,2,1,2,1,0,0
248086,25,0,35,0,999,6,1,4,1,1,9,0,379,91,2,1,2,0,0,2,1,1,1,0,52
248087,36,0,34,0,999,6,3,1,1,1,9,0,0,995,1,5,3,0,0,1,1,2,1,0,0
248088,12,0,4,0,999,2,3,9,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,1,0,0
248089,41,0,40,0,999,2,1,1,1,1,4,0,187,118,2,2,3,0,0,2,1,2,1,0,40
248090,40,0,40,0,999,2,3,7,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
248091,39,0,5,0,999,1,1,4,2,1,9,0,600,118,2,1,3,0,0,2,1,1,1,0,52
248092,46,0,53,0,4,2,2,1,1,1,9,0,0,121,2,6,2,0,0,2,1,2,2,0,52
248093,43,0,48,0,999,4,1,1,2,1,9,0,2800,1,2,2,3,0,0,2,1,1,1,0,52
248094,29,0,4,0,999,5,1,2,1,1,9,0,450,124,2,1,2,0,0,2,1,1,2,0,39
248095,21,0,4,0,999,6,1,2,2,1,9,0,156,91,2,6,1,0,0,1,1,1,1,0,26
248096,25,0,40,0,10,2,2,5,2,1,9,0,320,11,2,6,2,0,0,2,1,1,1,0,14
248097,38,18,49,0,999,4,3,4,2,1,9,0,0,995,1,1,3,0,1,1,3,2,1,0,0
248098,35,0,200,3,999,1,3,11,1,1,9,1,0,995,1,1,2,0,0,2,1,2,2,0,0
248099,13,0,12,0,999,2,3,4,1,1,9,0,0,995,0,6,2,0,0,2,1,1,1,0,0
248100,39,0,5,0,999,2,1,5,1,1,9,0,0,109,2,5,2,0,0,1,1,2,2,0,13
248101,35,0,200,3,999,2,1,7,1,1,9,1,1200,58,2,1,1,12,5,2,1,1,1,9,52
248102,56,0,48,0,999,2,3,3,1,1,9,0,0,995,1,5,1,0,0,1,1,2,1,0,0
248103,17,0,4,0,999,2,1,3,1,1,9,1,12,124,2,6,1,0,0,1,1,1,1,0,4
248104,9,0,4,0,999,1,3,5,1,1,9,0,999998,995,0,6,2,0,1,2,1,2,1,0,0
